Timestamp,Air_Temp,Relative_Humidity,Solar_Radiation,RTD,Array_Voltage,Array_Current,Power_Generated
25:00.0,34.229804,63.830292,1433.8956,91.20948346,83.919968,5.373592,450.95168
30:00.0,34.09942,64.719596,1627.718,92.4755218,83.564984,5.37368,449.05152
35:00.0,34.174524,64.503876,1757.6232,91.74600093,84.638384,5.374132,454.8578
40:00.0,35.180384,65.563448,931.01168,85.38325313,78.136976,5.375576,420.0312
45:00.0,34.073892,67.878688,1562.2874,89.65791077,84.47948,5.374312,454.01908
50:00.0,34.67288,66.134788,954.6644,85.56258343,79.696456,5.375032,428.371
55:00.0,34.528616,67.376288,943.10448,84.35771114,79.915208,5.375484,429.58292
00:00.0,34.185864,66.514616,1552.1488,89.52328669,84.485248,5.374672,454.08048
05:00.0,34.428068,64.81228,1216.4982,88.09331318,82.556288,5.375032,443.74272
10:00.0,29.147622,63.63326,730.91824,81.11347223,77.587248,5.374109,416.96232
15:00.0,29.656014,66.628656,871.72672,84.39992637,83.346096,5.37293,447.81272
20:00.0,29.718852,65.773032,1297.0908,89.01428676,85.553768,5.372479,459.63576
25:00.0,30.143376,63.171812,1364.7604,91.71107819,84.759056,5.372391,455.35872
30:00.0,30.136402,65.333388,1436.77,92.56434738,84.404256,5.372027,453.42192
35:00.0,28.957056,65.410484,917.57168,89.13603624,79.052608,5.373449,424.78512
40:00.0,28.329196,65.652628,909.8084,85.63966851,81.019064,5.372818,435.30064
45:00.0,27.9691,66.603752,1081.3782,86.72427791,83.30056,5.372818,447.55872
50:00.0,28.394292,66.152236,816.19912,81.41597916,78.549432,5.373986,422.12356
55:00.0,28.300176,67.575032,780.5864,76.14529061,77.137992,5.374618,414.58724
00:00.0,27.579448,69.787776,572.54048,69.6734873,73.823104,5.375975,396.8712
05:00.0,27.091762,70.060904,813.82512,76.56639639,80.528888,5.374996,432.8424
10:00.0,27.08202,69.160512,830.15712,78.1167621,81.9366,5.374364,440.35712
15:00.0,26.968874,70.181144,844.47872,79.73837184,82.469048,5.374319,443.21492
20:00.0,26.801448,68.403264,729.62752,77.33562291,81.87008,5.374496,440.0104
25:00.0,26.784512,70.059928,671.7616,72.62998385,77.683296,5.377031,417.70544
30:00.0,26.200002,68.564168,807.18224,78.14582152,83.498208,5.374958,448.79936
35:00.0,28.600924,69.153776,924.14952,84.25701908,86.00688,5.375191,462.3034
40:00.0,26.233222,67.5324,674.59208,81.25401352,82.846208,5.375844,445.36828
45:00.0,26.09506,68.876592,759.88224,79.28865971,82.67564,5.375664,444.43648
50:00.0,26.14485,70.022104,723.7012,80.52530878,83.366808,5.375572,448.14428
55:00.0,26.143444,68.688072,748.90104,78.88715117,82.636704,5.375304,444.1974
00:00.0,26.036998,69.714488,762.562,80.59382583,83.778456,5.375032,450.31188
05:00.0,26.025982,65.194076,830.9644,82.247698,84.7296,5.374492,455.37856
10:00.0,26.010812,65.288168,842.29608,84.39260013,86.070568,5.373955,462.53936
15:00.0,26.182086,62.977912,1039.218,86.55541792,86.67232,5.373323,465.71836
20:00.0,26.432496,62.4027,829.65856,85.27916242,83.3408,5.375764,448.02044
25:00.0,26.194808,62.561244,793.69528,82.10171089,82.444952,5.375947,443.21968
30:00.0,25.91153,64.31974,770.70104,81.94053508,83.003944,5.375947,446.2248
35:00.0,25.811074,65.629996,711.91872,78.51566445,81.595072,5.376488,438.69484
40:00.0,25.597646,64.764032,620.44936,78.73094418,82.24412,5.375947,442.14
45:00.0,25.65688,64.47638,692.6892,80.00600838,82.737528,5.376307,444.82232
50:00.0,25.786294,65.967492,634.213,75.29953352,80.845744,5.376756,434.6878
55:00.0,25.643114,65.768616,711.13992,76.78947278,82.062968,5.376307,441.19572
00:00.0,25.58941,66.186972,660.40932,74.75378204,81.25092,5.376127,436.81528
05:00.0,22.166158,65.529112,527.26268,38.92657238,54.941964,5.385694,295.9006
10:00.0,22.001122,66.991516,522.28008,38.33669799,54.094552,5.385786,291.34164
15:00.0,21.00591,68.76916,515.885,38.24414385,55.078652,5.384974,296.5971
20:00.0,20.861104,67.888688,526.5724,37.73232413,54.924844,5.385069,295.77404
25:00.0,20.862442,68.502888,509.14656,37.38980305,54.681772,5.384702,294.44504
30:00.0,20.712222,68.464904,449.19776,36.90496904,54.76374,5.384617,294.88178
35:00.0,20.673706,67.586784,464.9704,36.50002403,54.476236,5.384342,293.3187
40:00.0,21.530418,66.932724,465.16312,32.52960898,54.242676,5.389362,292.3334
45:00.0,21.359926,65.898888,478.20464,32.54583651,53.762084,5.389271,289.7384
50:00.0,21.397012,67.063384,493.59496,32.50393139,54.350496,5.389722,292.93406
55:00.0,21.285718,67.792096,505.31776,32.39992979,53.946748,5.38873,290.70446
00:00.0,21.696966,66.752648,468.62172,32.12566839,53.338072,5.388098,287.39078
05:00.0,21.796814,67.042688,401.35744,31.70692566,53.225128,5.388465,286.8017
10:00.0,21.859736,68.558296,445.61548,31.28269363,53.08252,5.390741,286.15412
15:00.0,21.12732,69.500336,453.685,33.12688582,52.35388,5.390561,282.2168
20:00.0,21.76795,68.506008,432.1828,30.90351094,51.91684,5.391464,279.90778
25:00.0,21.02305,68.192168,419.2652,31.01882395,51.784296,5.390981,279.16816
30:00.0,20.791314,69.241296,410.95496,30.91098112,51.780664,5.390356,279.11618
35:00.0,21.420748,70.286992,397.53468,29.09765913,51.650992,5.391073,278.45426
40:00.0,19.720382,69.620968,364.57136,29.14521843,51.595404,5.391413,278.17214
45:00.0,19.603528,70.617832,396.3202,28.7326597,51.577248,5.391502,278.07882
50:00.0,19.458648,71.16012,381.94588,28.48153275,51.609964,5.390873,278.22274
55:00.0,19.234882,72.087368,383.11344,28.28041635,51.66236,5.392744,278.60186
00:00.0,19.060816,72.9692,373.63496,27.94877802,51.595224,5.392292,278.2165
05:00.0,18.886696,74.12052,356.94192,27.67311276,42.731452,5.391935,230.40522
10:00.0,18.598992,75.148672,389.13592,27.43861648,19.898002,5.393585,107.32156
15:00.0,18.418042,75.75228,376.53868,27.21585536,7.418785,5.393136,40.010516
20:00.0,18.190654,76.629384,315.90844,27.05582971,3.604151,5.392685,19.436048
25:00.0,18.095378,77.82616,317.28088,26.9434505,2.956194,5.394674,15.947702
30:00.0,17.87972,78.847744,340.07696,26.80188795,2.479937,5.394493,13.378002
35:00.0,17.75259,79.130544,371.79924,26.6953452,2.260363,5.394222,12.192898
40:00.0,17.735986,79.445288,381.76448,26.63162205,2.206711,5.395711,11.906774
45:00.0,17.648552,79.735424,439.98924,26.56707055,2.196427,5.395531,11.850886
50:00.0,17.55978,80.82928,458.34792,26.45604376,2.200516,5.394991,11.871762
55:00.0,17.466966,81.633768,440.584,26.3586256,2.21904,5.395171,11.9721
00:00.0,17.460804,82.1054,425.38172,26.32337478,2.259874,5.396703,12.19587
05:00.0,17.34944,82.096024,434.515,26.26584732,2.261919,5.396618,12.206712
10:00.0,17.33082,82.676736,447.91408,26.239164,2.265001,5.396077,12.222122
15:00.0,17.261816,82.819512,398.8686,26.19180173,2.283526,5.395714,12.32125
20:00.0,17.350156,84.01544,441.43204,26.18405403,2.316322,5.397389,12.502092
25:00.0,17.230742,84.600704,423.36368,26.11959995,2.347176,5.397117,12.667982
30:00.0,17.23475,85.483944,406.49892,26.06759224,2.35746,5.397389,12.724128
35:00.0,17.128514,85.329464,402.83676,26.02019337,2.377022,5.396757,12.828208
40:00.0,17.087394,85.768032,426.02932,25.95402388,2.40168,5.396577,12.960852
45:00.0,17.0662,86.080336,416.97656,25.91741222,2.542183,5.397999,13.7227
50:00.0,16.955988,86.520912,402.8748,25.94398267,2.59272,5.398179,13.995968
55:00.0,16.971932,87.408808,405.15108,25.98077787,2.673195,5.39755,14.428704
00:00.0,16.950642,87.254552,402.23052,25.94026626,2.87217,5.397731,15.503198
05:00.0,16.928108,87.24684,409.50708,25.84785547,2.993691,5.397371,16.158056
10:00.0,16.811184,87.69088,415.44196,25.74472449,3.033852,5.397459,16.375088
15:00.0,16.808576,88.006096,400.75368,25.70722183,2.976009,5.398318,16.065446
20:00.0,16.722112,88.001512,423.30904,25.65981655,2.887417,5.39859,15.587978
25:00.0,16.656966,88.29536,415.20232,25.58778787,2.821468,5.398498,15.231692
30:00.0,16.607736,88.731784,328.55634,25.49937158,2.778164,5.39841,14.997666
35:00.0,16.537248,90.042672,460.37676,25.42045597,2.757565,5.39841,14.886462
40:00.0,16.43618,90.618256,391.38848,25.33374962,2.735897,5.39841,14.769492
45:00.0,16.409742,90.911032,469.31892,25.27804401,2.746243,5.397958,14.824102
50:00.0,16.336946,91.056544,479.24164,25.25817942,2.7225,5.397778,14.69545
55:00.0,16.294044,91.232584,481.85928,25.20835411,2.721474,5.399678,14.69508
00:00.0,16.262222,91.46056,479.83616,25.1981366,2.696724,5.399498,14.560954
05:00.0,16.301962,91.6654,369.75156,25.18947627,2.682259,5.399406,14.482604
10:00.0,16.300628,91.810512,396.00096,25.16825037,2.667854,5.399134,14.404104
15:00.0,16.245046,91.95412,435.3166,25.14501142,2.660622,5.398866,14.36434
20:00.0,16.275462,92.093032,398.4772,25.15486361,2.651314,5.399226,14.315042
25:00.0,16.22519,91.946496,434.03336,25.1278534,2.678169,5.398954,14.459312
30:00.0,16.174892,92.25016,450.28744,25.13549813,2.670937,5.399406,14.421472
35:00.0,16.200006,92.387416,452.66104,25.17587641,2.744148,5.398774,14.815038
40:00.0,16.215918,92.539808,336.3088,25.27252945,2.767861,5.398866,14.943308
45:00.0,16.284718,93.11188,470.60548,25.37805143,2.76371,5.398594,14.920148
50:00.0,16.332772,93.25292,435.4164,25.46964731,2.797299,5.400213,15.106008
55:00.0,16.302322,93.281976,321.40058,25.54428321,2.803463,5.400033,15.138794
00:00.0,16.311548,93.280416,406.20044,25.60401073,2.778744,5.400213,15.005808
05:00.0,16.336652,93.133736,408.67668,25.6726234,2.734371,5.400033,14.765696
10:00.0,16.368468,92.987008,395.89892,25.69834352,2.66116,5.400033,14.37035
15:00.0,16.404198,92.267424,396.39452,25.67585844,2.68179,5.400213,14.482234
20:00.0,16.40019,92.120992,448.75348,25.69422289,2.674557,5.400213,14.443176
25:00.0,16.424054,91.229976,411.84328,25.74348818,2.687985,5.399942,14.514958
30:00.0,16.483584,90.210496,473.66652,25.82080515,2.190518,5.400302,11.829454
35:00.0,16.492844,89.330616,425.29188,25.87371558,2.19775,5.400302,11.868514
40:00.0,16.627102,89.037792,390.89332,26.01261658,2.252285,5.400302,12.163018
45:00.0,16.672356,88.451072,476.43128,26.16748553,2.227596,5.400121,12.02929
50:00.0,16.788036,87.579784,485.21588,26.26423698,2.208035,5.400302,11.924052
55:00.0,16.842584,87.425584,351.14044,26.25954167,2.212124,5.400213,11.94594
00:00.0,16.86518,87.723088,488.37004,26.24439639,2.216244,5.400482,11.968784
05:00.0,16.806654,87.428656,446.42592,26.2503202,2.194637,5.400213,11.851508
10:00.0,16.839878,88.315768,476.7782,26.21827582,2.121548,5.400482,11.45738
15:00.0,16.812,88.325,470.55656,26.14942335,2.032986,5.400393,10.978922
20:00.0,16.769418,90.078416,437.14392,26.00628709,1.998959,5.400482,10.79534
25:00.0,16.616474,89.497648,465.56868,25.85420171,1.931973,5.40093,10.434448
30:00.0,16.605876,89.34756,479.49164,25.69047027,1.955685,5.400753,10.56217
35:00.0,16.620452,89.494576,482.10596,25.62109919,2.009274,5.400753,10.85159
40:00.0,16.64572,89.640128,450.13764,25.61596632,2.053585,5.400753,11.090906
45:00.0,16.543054,89.059224,443.4558,25.65818451,2.090664,5.400574,11.290784
50:00.0,16.556354,88.758344,378.29256,25.72543914,2.151394,5.400845,11.619344
55:00.0,16.57657,88.463368,418.472,25.82045094,2.170956,5.400845,11.724994
00:00.0,16.565908,87.434808,409.86436,25.883257,2.128719,5.400574,11.496306
05:00.0,16.584522,87.430168,469.222,25.9294495,2.060757,5.400659,11.129444
10:00.0,16.583218,86.82876,454.78924,25.94453144,2.032986,5.400574,10.979288
15:00.0,16.609822,86.97944,460.1294,25.88174166,1.974239,5.400845,10.66256
20:00.0,16.57657,86.098824,349.60228,25.75877525,1.96188,5.400574,10.595276
25:00.0,16.561928,85.512296,384.5938,25.61075151,1.935085,5.400753,10.450918
30:00.0,16.517916,86.091056,381.96356,25.43112589,1.881466,5.400574,10.160996
35:00.0,16.418708,85.807224,395.9998,25.26915754,1.845394,5.400659,9.966344
40:00.0,16.396212,85.949208,316.87286,25.08621611,1.838162,5.400574,9.927126
45:00.0,16.270536,85.360888,296.11054,24.89429006,1.847439,5.400659,9.977386
50:00.0,16.255964,85.939888,299.8966,24.75545515,1.869076,5.400482,10.09391
55:00.0,16.184458,86.069528,295.31226,24.71699433,1.897976,5.400033,10.249132
00:00.0,16.147392,86.665672,363.33764,24.75055079,1.893826,5.399942,10.226548
05:00.0,16.06262,86.517872,303.23486,24.73558721,1.878353,5.400121,10.143334
10:00.0,16.052042,86.366888,340.5752,24.6619923,1.885586,5.400033,10.182226
15:00.0,16.010952,86.362296,271.32672,24.58185244,1.904141,5.400213,10.282764
20:00.0,15.972538,86.360744,293.81658,24.55177816,1.943325,5.399582,10.493142
25:00.0,15.954512,86.226672,290.14734,24.62870761,1.966984,5.40066,10.623012
30:00.0,15.90674,86.229744,323.06262,24.68599912,1.950474,5.400926,10.534364
35:00.0,15.865684,85.936728,309.6795,24.70272239,1.941197,5.40066,10.483742
40:00.0,15.815324,85.785552,331.9074,24.65822847,1.928837,5.400566,10.41681
45:00.0,15.837848,85.481352,350.07136,24.60263452,1.953556,5.400566,10.550308
50:00.0,15.811332,85.186088,334.58898,24.57777391,2.010227,5.40048,10.856192
55:00.0,15.83255,84.887504,339.70256,24.67696258,2.0051,5.40066,10.828866
00:00.0,15.935964,84.735752,291.94214,24.80404711,1.997868,5.40012,10.788724
05:00.0,16.05915,84.29112,329.67188,24.88474824,2.006138,5.40012,10.833386
10:00.0,16.063142,83.85704,337.12364,24.95317252,2.019535,5.400388,10.906274
15:00.0,16.143924,83.42076,294.13696,25.0547705,2.007145,5.400209,10.839002
20:00.0,16.214108,82.240384,292.98822,25.20995483,2.037022,5.399937,10.999788
25:00.0,16.409938,80.913824,288.69946,25.38494752,2.016422,5.400209,10.889102
30:00.0,16.631568,79.879016,314.01074,25.56966573,2.002018,5.400209,10.811316
35:00.0,16.710046,79.290928,339.70256,25.6076838,1.956669,5.4003,10.5666
40:00.0,16.6928,79.294,317.195,25.55427489,1.922642,5.40048,10.383188
45:00.0,16.659508,79.442344,389.72332,25.48981389,1.933994,5.40048,10.444498
50:00.0,16.650218,79.592096,378.16332,25.53498968,1.960789,5.400746,10.589722
55:00.0,16.59564,79.300304,385.162,25.56672306,1.954624,5.400837,10.556606
00:00.0,16.616898,79.003424,399.885,25.61772664,1.962833,5.40048,10.600244
05:00.0,16.668834,78.712608,452.03864,25.65541234,1.951511,5.400926,10.539968
10:00.0,16.836388,77.543368,465.04472,25.70074393,1.929874,5.40048,10.422248
15:00.0,16.849626,76.956648,470.13356,25.72791893,1.920597,5.40066,10.372492
20:00.0,16.94663,76.373544,400.03368,25.8106174,1.91132,5.400837,10.322726
25:00.0,16.986474,76.517832,379.15632,25.76393807,1.872135,5.400837,10.111096
30:00.0,16.955922,76.371976,409.04488,25.76418578,1.895847,5.400837,10.239162
35:00.0,16.947968,76.528816,432.27992,25.76646031,1.913364,5.400926,10.33394
40:00.0,16.961204,76.673056,384.02032,25.79232823,1.869053,5.400926,10.094616
45:00.0,16.902808,77.11636,358.89312,25.77656722,1.850498,5.400746,9.99407
50:00.0,16.784482,77.84176,382.13348,25.65680482,1.842228,5.401017,9.949904
55:00.0,16.720642,78.135216,366.14312,25.53425124,1.815434,5.401112,9.80536
00:00.0,16.644872,78.5796,464.25356,25.36409229,1.805119,5.400837,9.749152
05:00.0,16.616898,78.718856,372.40368,25.24614625,1.840183,5.400837,9.93853
10:00.0,16.565058,79.456352,384.61684,25.14794354,1.843266,5.401197,9.95584
15:00.0,16.464188,79.755912,386.05408,25.01333328,1.871098,5.401197,10.106168
20:00.0,16.42588,80.196888,424.0794,24.98615549,1.960789,5.400746,10.589722
25:00.0,16.387476,80.498744,442.0504,24.97067239,2.156529,5.401112,11.647652
30:00.0,16.337174,80.63404,456.7398,24.97697714,2.941502,5.400746,15.886302
35:00.0,16.326612,80.926176,439.48564,24.97678598,4.311192,5.40066,23.28328
40:00.0,16.322664,80.778616,388.83124,25.01797596,16.688236,5.4003,90.12148
45:00.0,16.253814,80.923104,391.85796,25.03274664,38.351232,5.40048,207.11506
50:00.0,16.275004,81.362408,411.56892,24.99505822,51.384744,5.400566,277.50668
55:00.0,16.210164,81.803472,383.87164,24.89761161,51.402016,5.400746,277.6092
00:00.0,16.108144,82.2544,444.16736,24.75006175,51.412912,5.40048,277.65438
05:00.0,16.077728,82.54644,352.2538,24.6671521,51.449288,5.400566,277.85526
10:00.0,16.03131,83.129544,384.11944,24.65509556,51.479256,5.400388,278.00796
15:00.0,15.966408,83.411528,388.48432,24.8915112,51.512856,5.400028,278.17086
20:00.0,15.928024,83.694632,374.38964,25.30575081,51.545572,5.399937,278.3428
25:00.0,15.433274,83.83228,352.54936,25.79355512,51.699012,5.399217,279.13418
30:00.0,15.434594,83.67608,402.06568,26.34443697,51.88224,5.399037,280.1141
35:00.0,15.682728,84.071832,376.77388,26.54465072,51.6818,5.398765,279.01792
40:00.0,15.763596,83.96524,420.47032,26.38639319,51.772528,5.398857,279.51246
45:00.0,15.710594,84.549856,412.8044,26.11163778,52.051736,5.398765,281.01508
50:00.0,15.845818,83.690048,439.92816,24.98058844,51.9466,5.399668,280.49442
55:00.0,15.89481,83.68536,445.05944,25.18140395,51.893104,5.399668,280.20554
00:00.0,14.70488,83.798248,442.831,26.75146406,52.297952,5.398319,282.32104
05:00.0,15.46911,84.096592,399.0938,26.47798261,52.418192,5.398765,282.9935
10:00.0,15.340338,83.792096,322.41834,26.78816369,52.354012,5.3985,282.63312
15:00.0,15.149032,83.938928,382.92824,26.49222167,52.675668,5.3985,284.36956
20:00.0,14.96295,84.365384,374.48876,27.4454342,52.35578,5.398585,282.64712
25:00.0,15.025406,84.362312,361.56764,27.94782481,53.028664,5.398405,286.27018
30:00.0,14.662276,84.207728,409.73872,28.83850962,53.0839,5.397508,286.52076
35:00.0,14.493196,84.183016,490.56136,29.81098412,53.173468,5.396876,286.97062
40:00.0,14.847234,85.006648,444.71428,30.86516704,53.588232,5.396604,289.19448
45:00.0,14.494516,84.255576,385.31068,31.24965088,54.297188,5.396516,293.01562
50:00.0,14.58777,84.264904,464.10664,31.4539659,53.91288,5.397416,290.99024
55:00.0,14.14273,84.80392,457.77704,31.99045731,53.483496,5.397868,288.69684
00:00.0,15.45713,84.901472,470.72652,32.18872911,54.681192,5.398048,295.1717
05:00.0,16.180482,84.361136,541.9198,32.55907672,54.641112,5.40026,295.0762
10:00.0,16.125778,84.595216,545.0244,34.22546114,54.233,5.399988,292.85754
15:00.0,16.112432,84.903416,570.2242,34.9182494,54.854736,5.399536,296.19012
20:00.0,15.76669,83.616208,685.7728,36.03474446,56.331512,5.397467,304.04748
25:00.0,15.744004,82.981152,715.73392,36.87302259,57.209016,5.397104,308.763
30:00.0,21.112238,82.765592,720.79512,36.1636776,58.453628,5.395238,315.37124
35:00.0,21.143608,81.34724,765.37304,39.69002048,59.585252,5.394249,321.41766
40:00.0,21.260254,79.57188,690.76048,41.39990212,58.688292,5.391846,316.43824
45:00.0,21.677278,80.503416,659.79576,41.6252936,58.590272,5.393103,315.98336
50:00.0,21.950378,79.412208,671.27304,43.35733028,58.175108,5.390903,313.61636
55:00.0,21.576064,77.628616,557.37408,44.23264562,58.42856,5.391083,314.9932
00:00.0,22.319478,77.173792,624.8286,45.37145905,58.504792,5.38852,315.25418
05:00.0,22.179646,77.228568,588.76092,45.4063867,59.169404,5.3896,318.89942
10:00.0,21.131826,77.791008,689.40824,48.32390385,60.93988,5.385105,328.16764
15:00.0,21.709014,77.494008,673.65856,48.31037362,59.518564,5.384303,320.46594
20:00.0,22.002756,75.957248,751.03848,51.09397914,62.17182,5.38484,334.78528
25:00.0,23.678038,74.962528,734.10568,54.46806226,63.75316,5.381572,343.09224
30:00.0,22.048308,74.079984,802.82024,50.15725062,60.423376,5.381791,325.186
35:00.0,21.834786,74.676912,896.1764,51.23907331,63.493508,5.38134,341.68012
40:00.0,22.195026,73.788136,757.77832,47.72374468,59.31974,5.380845,319.19034
45:00.0,21.789012,73.943904,808.48408,45.15888407,58.701364,5.381929,315.92654
50:00.0,21.782284,74.088584,912.15408,48.75305705,60.17832,5.381477,323.84824
55:00.0,24.597222,73.493952,1312.6688,51.61692387,64.092376,5.37937,344.7766
00:00.0,23.384484,72.368704,1328.7566,56.33013186,66.319336,5.378834,356.72064
